Observation time UTC,Data Source (station level pressure),Mean sea level pressure [Hpa],Station level pressure,Data Source (mean sea level pressure)
2004-06-26T23:00:00Z,H,1021.5,1013.5,H
2004-06-27T00:00:00Z,H,1020.2,1012.3,H
2004-06-27T01:00:00Z,H,1018.1,1010.2,H
2004-06-27T02:00:00Z,H,1016.4,1008.5,H
2004-06-27T03:00:00Z,H,1015,1007.1,H
2004-06-27T04:00:00Z,H,1013.5,1005.6,H
2004-06-27T05:00:00Z,H,1013.8,1005.9,H
2004-06-27T06:00:00Z,H,1014.2,1006.3,H
2004-06-27T07:00:00Z,H,1015.2,1007.3,H
2004-06-27T08:00:00Z,H,1016.2,1008.3,H
2004-06-27T09:00:00Z,H,1017.4,1009.5,H
2004-06-27T10:00:00Z,H,1018.1,1010.2,H
2004-06-27T11:00:00Z,H,1018.1,1010.2,H
2004-06-27T12:00:00Z,H,1018.6,1010.6,H
2004-06-27T13:00:00Z,H,1018.1,1010.1,H
2004-06-27T14:00:00Z,H,1018,1010,H
2004-06-27T15:00:00Z,H,1018,1010,H
2004-06-27T16:00:00Z,H,1017.5,1009.5,H
2004-06-27T17:00:00Z,H,1017.8,1009.8,H
2004-06-27T18:00:00Z,H,1018.4,1010.4,H
2004-06-27T19:00:00Z,H,1018.6,1010.6,H
2004-06-27T20:00:00Z,H,1018.9,1010.9,H
2004-06-27T21:00:00Z,H,1019.3,1011.3,H
2004-06-27T22:00:00Z,H,1019.8,1011.8,H
2004-06-27T23:00:00Z,H,1019.2,1011.2,H
2004-06-28T00:00:00Z,H,1018.7,1010.7,H
2004-06-28T01:00:00Z,H,1018.3,1010.3,H
2004-06-28T02:00:00Z,H,1018.4,1010.4,H
2004-06-28T03:00:00Z,H,1018.2,1010.2,H
2004-06-28T04:00:00Z,H,1018.2,1010.2,H
2004-06-28T05:00:00Z,H,1017.9,1009.9,H
2004-06-28T06:00:00Z,H,1018.4,1010.4,H
2004-06-28T07:00:00Z,H,1018.3,1010.3,H
2004-06-28T08:00:00Z,H,1019,1011,H
2004-06-28T09:00:00Z,H,1018.5,1010.5,H
2004-06-28T10:00:00Z,H,1018.5,1010.5,H
2004-06-28T11:00:00Z,H,1018.2,1010.1,H
2004-06-28T12:00:00Z,H,1017.7,1009.6,H
2004-06-28T13:00:00Z,H,1017,1008.9,H
2004-06-28T14:00:00Z,H,1016.2,1008.1,H
2004-06-28T15:00:00Z,H,1015.5,1007.4,H
2004-06-28T16:00:00Z,H,1015,1006.9,H
2004-06-28T17:00:00Z,H,1014.8,1006.7,H
2004-06-28T18:00:00Z,H,1013.7,1005.6,H
2004-06-28T19:00:00Z,H,1013.7,1005.6,H
2004-06-28T20:00:00Z,H,1014.6,1006.6,H
2004-06-28T21:00:00Z,H,1013.3,1005.3,H
2004-06-28T22:00:00Z,H,1012.2,1004.2,H
2004-06-28T23:00:00Z,H,1012,1004,H
2004-06-29T00:00:00Z,H,1010.8,1002.8,H
2004-06-29T01:00:00Z,H,1009.1,1001.1,H
2004-06-29T02:00:00Z,H,1007.4,999.4,H
2004-06-29T03:00:00Z,H,1007.4,999.4,H
2004-06-29T04:00:00Z,H,1007.1,999.1,H
2004-06-29T05:00:00Z,H,1006.2,998.2,H
2004-06-29T06:00:00Z,H,1005.9,998,H
2004-06-29T07:00:00Z,H,1005.4,997.5,H
2004-06-29T08:00:00Z,H,1005.2,997.3,H
2004-06-29T09:00:00Z,H,1004.6,996.7,H
2004-06-29T10:00:00Z,H,1004.6,996.7,H
2004-06-29T11:00:00Z,H,1004.8,996.9,H
2004-06-29T12:00:00Z,H,1004.5,996.6,H
2004-06-29T13:00:00Z,H,1003.9,996,H
2004-06-29T14:00:00Z,H,1003.6,995.7,H
2004-06-29T15:00:00Z,H,1003.8,995.9,H
2004-06-29T16:00:00Z,H,1002.9,995,H
2004-06-29T17:00:00Z,H,1003,995.1,H
2004-06-29T18:00:00Z,H,1003.2,995.3,H
2004-06-29T19:00:00Z,H,1003.6,995.7,H
2004-06-29T20:00:00Z,H,1003.8,995.9,H
2004-06-29T21:00:00Z,H,1003.7,995.8,H
2004-06-29T22:00:00Z,H,1003.8,995.9,H
2004-06-29T23:00:00Z,H,1004.1,996.2,H
2004-06-30T00:00:00Z,H,1003.2,995.4,H
2004-06-30T01:00:00Z,H,1002.6,994.8,H
2004-06-30T02:00:00Z,H,1002.3,994.5,H
2004-06-30T03:00:00Z,H,1002.3,994.5,H
2004-06-30T04:00:00Z,H,1002.8,994.9,H
2004-06-30T05:00:00Z,H,1003.7,995.8,H
2004-06-30T06:00:00Z,H,1004.5,996.6,H
2004-06-30T07:00:00Z,H,1005.3,997.4,H
2004-06-30T08:00:00Z,H,1006.5,998.6,H
2004-06-30T09:00:00Z,H,1007.3,999.4,H
2004-06-30T10:00:00Z,H,1007.9,1000,H
2004-06-30T11:00:00Z,H,1008.3,1000.4,H
2004-06-30T12:00:00Z,H,1009,1001.1,H
2004-06-30T13:00:00Z,H,1009.3,1001.4,H
2004-06-30T14:00:00Z,H,1009.5,1001.6,H
2004-06-30T15:00:00Z,H,1009.4,1001.5,H
2004-06-30T16:00:00Z,H,1009.4,1001.5,H
2004-06-30T17:00:00Z,H,1009.3,1001.4,H
2004-06-30T18:00:00Z,H,1009.5,1001.6,H
2004-06-30T19:00:00Z,H,1010.2,1002.3,H
2004-06-30T20:00:00Z,H,1011,1003.1,H
2004-06-30T21:00:00Z,H,1011.6,1003.7,H
2004-06-30T22:00:00Z,H,1012.1,1004.2,H
2004-06-30T23:00:00Z,H,1012,1004.1,H
2004-07-01T00:00:00Z,H,1011.5,1003.6,H
2004-07-01T01:00:00Z,H,1010.9,1003,H
2004-07-01T02:00:00Z,H,1010.2,1002.3,H
2004-07-01T03:00:00Z,H,1009.8,1001.9,H
2004-07-01T04:00:00Z,H,1009.6,1001.7,H
2004-07-01T05:00:00Z,H,1009.3,1001.4,H
2004-07-01T06:00:00Z,H,1008.8,1000.9,H
2004-07-01T07:00:00Z,H,1008.3,1000.4,H
2004-07-01T08:00:00Z,H,1007.6,999.7,H
2004-07-01T09:00:00Z,H,1006.5,998.6,H
2004-07-01T10:00:00Z,H,1005.5,997.6,H
2004-07-01T11:00:00Z,H,1005.2,997.3,H
2004-07-01T12:00:00Z,H,1004.7,996.8,H
2004-07-01T13:00:00Z,H,1004.6,996.7,H
2004-07-01T14:00:00Z,H,1004.8,996.9,H
2004-07-01T15:00:00Z,H,1004.7,996.8,H
2004-07-01T16:00:00Z,H,1004.7,996.8,H
2004-07-01T17:00:00Z,H,1005,997.1,H
2004-07-01T18:00:00Z,H,1005.4,997.5,H
2004-07-01T19:00:00Z,H,1006.3,998.3,H
2004-07-01T20:00:00Z,H,1006.9,999,H
2004-07-01T21:00:00Z,H,1008,1000.1,H
2004-07-01T22:00:00Z,H,1008.7,1000.8,H
2004-07-01T23:00:00Z,H,1009.3,1001.4,H
2004-07-02T00:00:00Z,H,1009.4,1001.5,H
2004-07-02T01:00:00Z,H,1009.6,1001.7,H
2004-07-02T02:00:00Z,H,1009.6,1001.7,H
2004-07-02T03:00:00Z,H,1009.9,1002,H
2004-07-02T04:00:00Z,H,1010.3,1002.4,H
2004-07-02T05:00:00Z,H,1010.5,1002.6,H
2004-07-02T06:00:00Z,H,1010.9,1003,H
2004-07-02T07:00:00Z,H,1011.3,1003.3,H
2004-07-02T08:00:00Z,H,1011.6,1003.6,H
2004-07-02T09:00:00Z,H,1011.9,1003.9,H
2004-07-02T10:00:00Z,H,1011.9,1003.9,H
2004-07-02T11:00:00Z,H,1012,1004,H
2004-07-02T12:00:00Z,H,1012.2,1004.2,H
2004-07-02T13:00:00Z,H,1011.8,1003.8,H
2004-07-02T14:00:00Z,H,1012,1004,H
2004-07-02T15:00:00Z,H,1011.9,1003.9,H
2004-07-02T16:00:00Z,H,1011.2,1003.3,H
2004-07-02T17:00:00Z,H,1011,1003.1,H
2004-07-02T18:00:00Z,H,1011.1,1003.2,H
2004-07-02T19:00:00Z,H,1011.7,1003.8,H
2004-07-02T20:00:00Z,H,1012.7,1004.8,H
2004-07-02T21:00:00Z,H,1013.4,1005.5,H
2004-07-02T22:00:00Z,H,1013.6,1005.7,H
2004-07-02T23:00:00Z,H,1014,1006.1,H
2004-07-03T00:00:00Z,H,1014,1006.1,H
2004-07-03T01:00:00Z,H,1013.6,1005.7,H
2004-07-03T02:00:00Z,H,1013.7,1005.8,H
2004-07-03T03:00:00Z,H,1013.8,1005.9,H
2004-07-03T04:00:00Z,H,1014,1006.1,H
2004-07-03T05:00:00Z,H,1014.4,1006.4,H
2004-07-03T06:00:00Z,H,1014.8,1006.8,H
2004-07-03T07:00:00Z,H,1015.1,1007.1,H
2004-07-03T08:00:00Z,H,1015.8,1007.8,H
2004-07-03T09:00:00Z,H,1016,1008,H
2004-07-03T10:00:00Z,H,1016.7,1008.7,H
2004-07-03T11:00:00Z,H,1017,1009,H
2004-07-03T12:00:00Z,H,1017.5,1009.5,H
2004-07-03T13:00:00Z,H,1017.6,1009.6,H
2004-07-03T14:00:00Z,H,1017.6,1009.6,H
2004-07-03T15:00:00Z,H,1017.8,1009.8,H
2004-07-03T16:00:00Z,H,1018,1010,H
2004-07-03T17:00:00Z,H,1018,1010,H
2004-07-03T18:00:00Z,H,1018.5,1010.5,H
2004-07-03T19:00:00Z,H,1018.9,1010.9,H
2004-07-03T20:00:00Z,H,1019.7,1011.7,H
2004-07-03T21:00:00Z,H,1020.1,1012.1,H
2004-07-03T22:00:00Z,H,1020.7,1012.6,H
2004-07-03T23:00:00Z,H,1020.7,1012.7,H
2004-07-04T00:00:00Z,H,1020.6,1012.6,H
2004-07-04T01:00:00Z,H,1020.1,1012.1,H
2004-07-04T02:00:00Z,H,1020.2,1012.1,H
2004-07-04T03:00:00Z,H,1019.8,1011.8,H
2004-07-04T04:00:00Z,H,1020.1,1012.1,H
2004-07-04T05:00:00Z,H,1020.7,1012.6,H
2004-07-04T06:00:00Z,H,1021,1012.9,H
2004-07-04T07:00:00Z,H,1021.4,1013.3,H
2004-07-04T08:00:00Z,H,1021.3,1013.2,H
2004-07-04T09:00:00Z,H,1021.4,1013.3,H
2004-07-04T10:00:00Z,H,1021.3,1013.2,H
2004-07-04T11:00:00Z,H,1021.4,1013.3,H
2004-07-04T12:00:00Z,H,1021.5,1013.4,H
2004-07-04T13:00:00Z,H,1021.5,1013.4,H
2004-07-04T14:00:00Z,H,1021.3,1013.2,H
2004-07-04T15:00:00Z,H,1021.1,1013,H
2004-07-04T16:00:00Z,H,1020.7,1012.6,H
2004-07-04T17:00:00Z,H,1020.6,1012.5,H
2004-07-04T18:00:00Z,H,1020.4,1012.2,H
2004-07-04T19:00:00Z,H,1020.5,1012.3,H
2004-07-04T20:00:00Z,H,1020.6,1012.4,H
2004-07-04T21:00:00Z,H,1020.8,1012.7,H
2004-07-04T22:00:00Z,H,1020.8,1012.7,H
2004-07-04T23:00:00Z,H,1020.1,1012.1,H
2004-07-05T00:00:00Z,H,1018.8,1010.8,H
2004-07-05T01:00:00Z,H,1017.7,1009.8,H
2004-07-05T02:00:00Z,H,1016.6,1008.7,H
2004-07-05T03:00:00Z,H,1015.8,1007.9,H
2004-07-05T04:00:00Z,H,1015.8,1007.8,H
2004-07-05T05:00:00Z,H,1015.6,1007.6,H
2004-07-05T06:00:00Z,H,1014.9,1006.9,H
2004-07-05T07:00:00Z,H,1014.3,1006.3,H
2004-07-05T08:00:00Z,H,1013.8,1005.8,H
2004-07-05T09:00:00Z,H,1013.7,1005.7,H
2004-07-05T10:00:00Z,H,1013.4,1005.5,H
2004-07-05T11:00:00Z,H,1013.7,1005.7,H
2004-07-05T12:00:00Z,H,1013.8,1005.9,H
2004-07-05T13:00:00Z,H,1013.7,1005.7,H
2004-07-05T14:00:00Z,H,1013.8,1005.8,H
2004-07-05T15:00:00Z,H,1013.6,1005.6,H
2004-07-05T16:00:00Z,H,1013.1,1005.1,H
2004-07-05T17:00:00Z,H,1012.7,1004.7,H
2004-07-05T18:00:00Z,H,1012.6,1004.6,H
2004-07-05T19:00:00Z,H,1013,1005,H
2004-07-05T20:00:00Z,H,1012.9,1004.9,H
2004-07-05T21:00:00Z,H,1012.7,1004.7,H
2004-07-05T22:00:00Z,H,1013,1005,H
2004-07-05T23:00:00Z,H,1012.9,1004.9,H
2004-07-06T00:00:00Z,H,1012,1004.1,H
2004-07-06T01:00:00Z,H,1010.5,1002.6,H
2004-07-06T02:00:00Z,H,1009,1001.1,H
2004-07-06T03:00:00Z,H,1007.9,1000,H
2004-07-06T04:00:00Z,H,1007.5,999.6,H
2004-07-06T05:00:00Z,H,1007.9,1000,H
2004-07-06T06:00:00Z,H,1008.3,1000.3,H
2004-07-06T07:00:00Z,H,1008.7,1000.7,H
2004-07-06T08:00:00Z,H,1009.3,1001.4,H
2004-07-06T09:00:00Z,H,1009.3,1001.4,H
2004-07-06T10:00:00Z,H,1009.4,1001.5,H
2004-07-06T11:00:00Z,H,1009.5,1001.5,H
2004-07-06T12:00:00Z,H,1009.4,1001.4,H
2004-07-06T13:00:00Z,H,1009.3,1001.3,H
2004-07-06T14:00:00Z,H,1009.5,1001.5,H
2004-07-06T15:00:00Z,H,1009.3,1001.3,H
2004-07-06T16:00:00Z,H,1009.7,1001.7,H
2004-07-06T17:00:00Z,H,1009.5,1001.5,H
2004-07-06T18:00:00Z,H,1009.4,1001.4,H
2004-07-06T19:00:00Z,H,1009.5,1001.5,H
2004-07-06T20:00:00Z,H,1009.8,1001.8,H
2004-07-06T21:00:00Z,H,1010,1002,H
2004-07-06T22:00:00Z,H,1010.2,1002.3,H
2004-07-06T23:00:00Z,H,1009.9,1002,H
2004-07-07T00:00:00Z,H,1009.1,1001.2,H
2004-07-07T01:00:00Z,H,1008.4,1000.6,H
2004-07-07T02:00:00Z,H,1008.1,1000.3,H
2004-07-07T03:00:00Z,H,1008.8,1000.9,H
2004-07-07T04:00:00Z,H,1009.1,1001.2,H
2004-07-07T05:00:00Z,H,1009.4,1001.5,H
2004-07-07T06:00:00Z,H,1010.3,1002.4,H
2004-07-07T07:00:00Z,H,1011.3,1003.3,H
2004-07-07T08:00:00Z,H,1011.9,1003.9,H
2004-07-07T09:00:00Z,H,1012.8,1004.8,H
2004-07-07T10:00:00Z,H,1013.6,1005.6,H
2004-07-07T11:00:00Z,H,1014.2,1006.2,H
2004-07-07T12:00:00Z,H,1015.2,1007.2,H
2004-07-07T13:00:00Z,H,1016.1,1008.1,H
2004-07-07T14:00:00Z,H,1016.8,1008.8,H
2004-07-07T15:00:00Z,H,1017.3,1009.3,H
2004-07-07T16:00:00Z,H,1017.8,1009.8,H
2004-07-07T17:00:00Z,H,1018.5,1010.4,H
2004-07-07T18:00:00Z,H,1019.5,1011.4,H
2004-07-07T19:00:00Z,H,1020.7,1012.6,H
2004-07-07T20:00:00Z,H,1021.6,1013.5,H
2004-07-07T21:00:00Z,H,1022.1,1014,H
2004-07-07T22:00:00Z,H,1023.2,1015.2,H
2004-07-07T23:00:00Z,H,1023.5,1015.5,H
2004-07-08T00:00:00Z,H,1023,1015,H
2004-07-08T01:00:00Z,H,1022.8,1014.8,H
2004-07-08T02:00:00Z,H,1023.1,1015.1,H
2004-07-08T03:00:00Z,H,1023.2,1015.2,H
2004-07-08T04:00:00Z,H,1023.3,1015.2,H
2004-07-08T05:00:00Z,H,1023.5,1015.4,H
2004-07-08T06:00:00Z,H,1024.3,1016.2,H
2004-07-08T07:00:00Z,H,1025.2,1017.1,H
2004-07-08T08:00:00Z,H,1024.6,1016.5,H
2004-07-08T09:00:00Z,H,1025.3,1017.1,H
2004-07-08T10:00:00Z,H,1025.7,1017.5,H
2004-07-08T11:00:00Z,H,1025.6,1017.4,H
2004-07-08T12:00:00Z,H,1025.5,1017.3,H
2004-07-08T13:00:00Z,H,1025.1,1016.9,H
2004-07-08T14:00:00Z,H,1025.1,1016.9,H
2004-07-08T15:00:00Z,H,1024.9,1016.7,H
2004-07-08T16:00:00Z,H,1024.4,1016.2,H
2004-07-08T17:00:00Z,H,1023.8,1015.6,H
2004-07-08T18:00:00Z,H,1023.8,1015.6,H
2004-07-08T19:00:00Z,H,1023.6,1015.4,H
2004-07-08T20:00:00Z,H,1023.5,1015.3,H
2004-07-08T21:00:00Z,H,1023.3,1015.2,H
2004-07-08T22:00:00Z,H,1023.2,1015.1,H
2004-07-08T23:00:00Z,H,1023.1,1015,H
2004-07-09T00:00:00Z,H,1022.2,1014.1,H
2004-07-09T01:00:00Z,H,1021.5,1013.5,H
2004-07-09T02:00:00Z,H,1021,1013,H
2004-07-09T03:00:00Z,H,1021,1013,H
2004-07-09T04:00:00Z,H,1020.8,1012.8,H
2004-07-09T05:00:00Z,H,1020.7,1012.7,H
2004-07-09T06:00:00Z,H,1020.5,1012.5,H
2004-07-09T07:00:00Z,H,1020.9,1012.8,H
2004-07-09T08:00:00Z,H,1021,1012.9,H
2004-07-09T09:00:00Z,H,1020.5,1012.4,H
2004-07-09T10:00:00Z,H,1020.5,1012.4,H
2004-07-09T11:00:00Z,H,1020.4,1012.3,H
2004-07-09T12:00:00Z,H,1020,1011.9,H
2004-07-09T13:00:00Z,H,1019.9,1011.7,H
2004-07-09T14:00:00Z,H,1019.8,1011.6,H
2004-07-09T15:00:00Z,H,1019.7,1011.5,H
2004-07-09T16:00:00Z,H,1019.5,1011.3,H
2004-07-09T17:00:00Z,H,1019.3,1011.1,H
2004-07-09T18:00:00Z,H,1019.4,1011.2,H
2004-07-09T19:00:00Z,H,1020.4,1012.2,H
2004-07-09T20:00:00Z,H,1020.8,1012.6,H
2004-07-09T21:00:00Z,H,1021.1,1012.9,H
2004-07-09T22:00:00Z,H,1020.7,1012.6,H
2004-07-09T23:00:00Z,H,1020.3,1012.2,H
2004-07-10T00:00:00Z,H,1019.6,1011.5,H
2004-07-10T01:00:00Z,H,1019,1011,H
2004-07-10T02:00:00Z,H,1018.8,1010.8,H
2004-07-10T03:00:00Z,H,1019,1011,H
2004-07-10T04:00:00Z,H,1019.9,1011.9,H
2004-07-10T05:00:00Z,H,1020.5,1012.4,H
2004-07-10T06:00:00Z,H,1021.3,1013.2,H
2004-07-10T07:00:00Z,H,1022.1,1014,H
2004-07-10T08:00:00Z,H,1022.6,1014.5,H
2004-07-10T09:00:00Z,H,1023.1,1015,H
2004-07-10T10:00:00Z,H,1023.3,1015.2,H
2004-07-10T11:00:00Z,H,1023.9,1015.8,H
2004-07-10T12:00:00Z,H,1024.3,1016.1,H
2004-07-10T13:00:00Z,H,1024.5,1016.3,H
2004-07-10T14:00:00Z,H,1024.8,1016.6,H
2004-07-10T15:00:00Z,H,1024.8,1016.6,H
2004-07-10T16:00:00Z,H,1024.7,1016.5,H
2004-07-10T17:00:00Z,H,1024.6,1016.4,H
2004-07-10T18:00:00Z,H,1025.1,1016.8,H
2004-07-10T19:00:00Z,H,1025.9,1017.6,H
2004-07-10T20:00:00Z,H,1026.3,1018,H
2004-07-10T21:00:00Z,H,1027,1018.7,H
2004-07-10T22:00:00Z,H,1027.1,1018.9,H
2004-07-10T23:00:00Z,H,1027.1,1018.9,H
2004-07-11T00:00:00Z,H,1026.3,1018.2,H
2004-07-11T01:00:00Z,H,1025.5,1017.4,H
2004-07-11T02:00:00Z,H,1024.9,1016.9,H
2004-07-11T03:00:00Z,H,1025,1016.9,H
2004-07-11T04:00:00Z,H,1025.1,1017,H
2004-07-11T05:00:00Z,H,1025.4,1017.3,H
2004-07-11T06:00:00Z,H,1025.7,1017.5,H
2004-07-11T07:00:00Z,H,1026,1017.8,H
2004-07-11T08:00:00Z,H,1026.7,1018.5,H
2004-07-11T09:00:00Z,H,1027.1,1018.9,H
2004-07-11T10:00:00Z,H,1027,1018.8,H
2004-07-11T11:00:00Z,H,1027.2,1019,H
2004-07-11T12:00:00Z,H,1026.8,1018.6,H
2004-07-11T13:00:00Z,H,1026.5,1018.4,H
2004-07-11T14:00:00Z,H,1026.4,1018.3,H
2004-07-11T15:00:00Z,H,1026.5,1018.3,H
2004-07-11T16:00:00Z,H,1026.5,1018.3,H
2004-07-11T17:00:00Z,H,1026.6,1018.4,H
2004-07-11T18:00:00Z,H,1026.9,1018.7,H
2004-07-11T19:00:00Z,H,1027.3,1019.1,H
2004-07-11T20:00:00Z,H,1027.4,1019.1,H
2004-07-11T21:00:00Z,H,1027.8,1019.6,H
2004-07-11T22:00:00Z,H,1027.9,1019.7,H
2004-07-11T23:00:00Z,H,1027.7,1019.6,H
2004-07-12T00:00:00Z,H,1027.1,1019,H
2004-07-12T01:00:00Z,H,1026.6,1018.5,H
2004-07-12T02:00:00Z,H,1026,1017.9,H
2004-07-12T03:00:00Z,H,1026,1017.9,H
2004-07-12T04:00:00Z,H,1026.3,1018.2,H
2004-07-12T05:00:00Z,H,1026.5,1018.4,H
2004-07-12T06:00:00Z,H,1026.8,1018.7,H
2004-07-12T07:00:00Z,H,1027.4,1019.3,H
2004-07-12T08:00:00Z,H,1027.7,1019.6,H
2004-07-12T09:00:00Z,H,1028,1019.8,H
2004-07-12T10:00:00Z,H,1028,1019.8,H
2004-07-12T11:00:00Z,H,1028,1019.8,H
2004-07-12T12:00:00Z,H,1028.1,1019.8,H
2004-07-12T13:00:00Z,H,1027.8,1019.5,H
2004-07-12T14:00:00Z,H,1027.6,1019.3,H
2004-07-12T15:00:00Z,H,1027.5,1019.1,H
2004-07-12T16:00:00Z,H,1027.2,1018.8,H
2004-07-12T17:00:00Z,H,1027.3,1018.9,H
2004-07-12T18:00:00Z,H,1027.4,1019,H
2004-07-12T19:00:00Z,H,1027.9,1019.5,H
2004-07-12T20:00:00Z,H,1028.3,1019.9,H
2004-07-12T21:00:00Z,H,1028.6,1020.2,H
2004-07-12T22:00:00Z,H,1028.8,1020.5,H
2004-07-12T23:00:00Z,H,1028.9,1020.6,H
2004-07-13T00:00:00Z,H,1027.8,1019.6,H
2004-07-13T01:00:00Z,H,1026.8,1018.7,H
2004-07-13T02:00:00Z,H,1026.1,1018,H
2004-07-13T03:00:00Z,H,1025.6,1017.6,H
2004-07-13T04:00:00Z,H,1025.7,1017.7,H
2004-07-13T05:00:00Z,H,1026,1017.9,H
2004-07-13T06:00:00Z,H,1026.3,1018.2,H
2004-07-13T07:00:00Z,H,1026.6,1018.5,H
2004-07-13T08:00:00Z,H,1026.9,1018.7,H
2004-07-13T09:00:00Z,H,1027,1018.8,H
2004-07-13T10:00:00Z,H,1027.1,1018.9,H
2004-07-13T11:00:00Z,H,1027,1018.8,H
2004-07-13T12:00:00Z,H,1026.5,1018.3,H
2004-07-13T13:00:00Z,H,1026,1017.8,H
2004-07-13T14:00:00Z,H,1025.9,1017.7,H
2004-07-13T15:00:00Z,H,1025.6,1017.4,H
2004-07-13T16:00:00Z,H,1025,1016.8,H
2004-07-13T17:00:00Z,H,1024.8,1016.6,H
2004-07-13T18:00:00Z,H,1024.6,1016.4,H
2004-07-13T19:00:00Z,H,1025.1,1017,H
2004-07-13T20:00:00Z,H,1025.5,1017.4,H
2004-07-13T21:00:00Z,H,1025.4,1017.3,H
2004-07-13T22:00:00Z,H,1025.5,1017.4,H
2004-07-13T23:00:00Z,H,1025.1,1017.1,H
2004-07-14T00:00:00Z,H,1024.4,1016.4,H
2004-07-14T01:00:00Z,H,1023.3,1015.3,H
2004-07-14T02:00:00Z,H,1022.6,1014.6,H
2004-07-14T03:00:00Z,H,1021.8,1013.8,H
2004-07-14T04:00:00Z,H,1021.5,1013.5,H
2004-07-14T05:00:00Z,H,1021.8,1013.8,H
2004-07-14T06:00:00Z,H,1022.1,1014,H
2004-07-14T07:00:00Z,H,1022,1013.9,H
2004-07-14T08:00:00Z,H,1022.2,1014.1,H
2004-07-14T09:00:00Z,H,1022.1,1014,H
2004-07-14T10:00:00Z,H,1021.8,1013.8,H
2004-07-14T11:00:00Z,H,1022,1013.9,H
2004-07-14T12:00:00Z,H,1021.7,1013.7,H
2004-07-14T13:00:00Z,H,1021.4,1013.4,H
2004-07-14T14:00:00Z,H,1021.5,1013.5,H
2004-07-14T15:00:00Z,H,1021.4,1013.4,H
2004-07-14T16:00:00Z,H,1021,1012.9,H
2004-07-14T17:00:00Z,H,1020.9,1012.9,H
2004-07-14T18:00:00Z,H,1021.1,1013.1,H
2004-07-14T19:00:00Z,H,1021.7,1013.7,H
2004-07-14T20:00:00Z,H,1022.3,1014.3,H
2004-07-14T21:00:00Z,H,1022.9,1014.8,H
2004-07-14T22:00:00Z,H,1022.9,1014.9,H
2004-07-14T23:00:00Z,H,1023,1015,H
2004-07-15T00:00:00Z,H,1022.5,1014.6,H
2004-07-15T01:00:00Z,H,1021.8,1013.9,H
2004-07-15T02:00:00Z,H,1021.6,1013.7,H
2004-07-15T03:00:00Z,H,1021.5,1013.6,H
2004-07-15T04:00:00Z,H,1021.7,1013.7,H
2004-07-15T05:00:00Z,H,1022.1,1014.1,H
2004-07-15T06:00:00Z,H,1022.6,1014.6,H
2004-07-15T07:00:00Z,H,1023.1,1015.1,H
2004-07-15T08:00:00Z,H,1023.4,1015.4,H
2004-07-15T09:00:00Z,H,1023.8,1015.8,H
2004-07-15T10:00:00Z,H,1023.9,1015.8,H
2004-07-15T11:00:00Z,H,1023.9,1015.8,H
2004-07-15T12:00:00Z,H,1024.3,1016.2,H
2004-07-15T13:00:00Z,H,1023.9,1015.8,H
2004-07-15T14:00:00Z,H,1023.8,1015.7,H
2004-07-15T15:00:00Z,H,1023.5,1015.4,H
2004-07-15T16:00:00Z,H,1022.9,1014.8,H
2004-07-15T17:00:00Z,H,1022.6,1014.5,H
2004-07-15T18:00:00Z,H,1022.8,1014.7,H
2004-07-15T19:00:00Z,H,1023.2,1015.1,H
2004-07-15T20:00:00Z,H,1023.3,1015.2,H
2004-07-15T21:00:00Z,H,1023.9,1015.8,H
2004-07-15T22:00:00Z,H,1023.9,1015.8,H
2004-07-15T23:00:00Z,H,1024,1015.9,H
2004-07-16T00:00:00Z,H,1023.1,1015,H
2004-07-16T01:00:00Z,H,1021.8,1013.8,H
2004-07-16T02:00:00Z,H,1021.2,1013.2,H
2004-07-16T03:00:00Z,H,1020.9,1012.9,H
2004-07-16T04:00:00Z,H,1020.4,1012.4,H
2004-07-16T05:00:00Z,H,1020.1,1012.1,H
2004-07-16T06:00:00Z,H,1020.1,1012.1,H
2004-07-16T07:00:00Z,H,1020.5,1012.5,H
2004-07-16T08:00:00Z,H,1020.3,1012.2,H
2004-07-16T09:00:00Z,H,1020.1,1012,H
2004-07-16T10:00:00Z,H,1019.7,1011.6,H
2004-07-16T11:00:00Z,H,1019.5,1011.4,H
2004-07-16T12:00:00Z,H,1019.1,1011,H
2004-07-16T13:00:00Z,H,1018.6,1010.5,H
2004-07-16T14:00:00Z,H,1018,1009.9,H
2004-07-16T15:00:00Z,H,1017.5,1009.5,H
2004-07-16T16:00:00Z,H,1017.3,1009.2,H
2004-07-16T17:00:00Z,H,1016.9,1008.9,H
2004-07-16T18:00:00Z,H,1016.8,1008.8,H
2004-07-16T19:00:00Z,H,1017.2,1009.1,H
2004-07-16T20:00:00Z,H,1017.6,1009.5,H
2004-07-16T21:00:00Z,H,1017.5,1009.5,H
2004-07-16T22:00:00Z,H,1017.3,1009.3,H
2004-07-16T23:00:00Z,H,1017,1009,H
2004-07-17T00:00:00Z,H,1016.1,1008.1,H
2004-07-17T01:00:00Z,H,1015.4,1007.4,H
2004-07-17T02:00:00Z,H,1014.3,1006.3,H
2004-07-17T03:00:00Z,H,1014.1,1006.1,H
2004-07-17T04:00:00Z,H,1014,1006,H
2004-07-17T05:00:00Z,H,1014.2,1006.2,H
2004-07-17T06:00:00Z,H,1014,1006,H
2004-07-17T07:00:00Z,H,1014.6,1006.6,H
